step,tokens,loss,model
1150,150732800,6.0868,new_svroute_rawcomponent_4e_top1
1160,152043520,6.1208,new_svroute_rawcomponent_4e_top1
1170,153354240,6.1159,new_svroute_rawcomponent_4e_top1
1180,154664960,6.0268,new_svroute_rawcomponent_4e_top1
1190,155975680,6.0145,new_svroute_rawcomponent_4e_top1
1200,157286400,6.0447,new_svroute_rawcomponent_4e_top1
1210,158597120,6.0174,new_svroute_rawcomponent_4e_top1
1220,159907840,6.0252,new_svroute_rawcomponent_4e_top1
1230,161218560,6.0105,new_svroute_rawcomponent_4e_top1
1240,162529280,5.9963,new_svroute_rawcomponent_4e_top1
1250,163840000,6.0126,new_svroute_rawcomponent_4e_top1
1260,165150720,5.9186,new_svroute_rawcomponent_4e_top1
1270,166461440,5.9032,new_svroute_rawcomponent_4e_top1
1280,167772160,5.9262,new_svroute_rawcomponent_4e_top1
1290,169082880,5.924,new_svroute_rawcomponent_4e_top1
1300,170393600,5.8996,new_svroute_rawcomponent_4e_top1
1310,171704320,5.9292,new_svroute_rawcomponent_4e_top1
1320,173015040,5.8888,new_svroute_rawcomponent_4e_top1
1330,174325760,5.8816,new_svroute_rawcomponent_4e_top1
1340,175636480,5.8648,new_svroute_rawcomponent_4e_top1
1350,176947200,5.8249,new_svroute_rawcomponent_4e_top1
1360,178257920,5.7981,new_svroute_rawcomponent_4e_top1
1370,179568640,5.8394,new_svroute_rawcomponent_4e_top1
1380,180879360,5.8802,new_svroute_rawcomponent_4e_top1
1390,182190080,5.8611,new_svroute_rawcomponent_4e_top1
1400,183500800,5.8657,new_svroute_rawcomponent_4e_top1
1410,184811520,5.7847,new_svroute_rawcomponent_4e_top1
1420,186122240,5.7708,new_svroute_rawcomponent_4e_top1
1430,187432960,5.8088,new_svroute_rawcomponent_4e_top1
1440,188743680,5.7587,new_svroute_rawcomponent_4e_top1
1450,190054400,5.7435,new_svroute_rawcomponent_4e_top1
1460,191365120,5.7707,new_svroute_rawcomponent_4e_top1
1470,192675840,5.7636,new_svroute_rawcomponent_4e_top1
1480,193986560,5.7803,new_svroute_rawcomponent_4e_top1
1490,195297280,5.7005,new_svroute_rawcomponent_4e_top1
1500,196608000,5.7334,new_svroute_rawcomponent_4e_top1
1510,197918720,5.7029,new_svroute_rawcomponent_4e_top1
1520,199229440,5.7281,new_svroute_rawcomponent_4e_top1
1530,200540160,5.6751,new_svroute_rawcomponent_4e_top1
1540,201850880,5.6678,new_svroute_rawcomponent_4e_top1
1550,203161600,5.7285,new_svroute_rawcomponent_4e_top1
1560,204472320,5.6744,new_svroute_rawcomponent_4e_top1
1570,205783040,5.7304,new_svroute_rawcomponent_4e_top1
1580,207093760,5.7071,new_svroute_rawcomponent_4e_top1
1590,208404480,5.657,new_svroute_rawcomponent_4e_top1
1600,209715200,5.6402,new_svroute_rawcomponent_4e_top1
1610,211025920,5.6219,new_svroute_rawcomponent_4e_top1
1620,212336640,5.6681,new_svroute_rawcomponent_4e_top1
1630,213647360,5.5824,new_svroute_rawcomponent_4e_top1
1640,214958080,5.6471,new_svroute_rawcomponent_4e_top1
1650,216268800,5.5638,new_svroute_rawcomponent_4e_top1
1660,217579520,5.5967,new_svroute_rawcomponent_4e_top1
1670,218890240,5.5895,new_svroute_rawcomponent_4e_top1
1680,220200960,5.5738,new_svroute_rawcomponent_4e_top1
1690,221511680,5.5565,new_svroute_rawcomponent_4e_top1
1700,222822400,5.5357,new_svroute_rawcomponent_4e_top1
1710,224133120,5.5893,new_svroute_rawcomponent_4e_top1
1720,225443840,5.598,new_svroute_rawcomponent_4e_top1
1730,226754560,5.552,new_svroute_rawcomponent_4e_top1
1740,228065280,5.6167,new_svroute_rawcomponent_4e_top1
1750,229376000,5.5207,new_svroute_rawcomponent_4e_top1
1760,230686720,5.5216,new_svroute_rawcomponent_4e_top1
1770,231997440,5.5096,new_svroute_rawcomponent_4e_top1
1780,233308160,5.5288,new_svroute_rawcomponent_4e_top1
1790,234618880,5.5272,new_svroute_rawcomponent_4e_top1
1800,235929600,5.4415,new_svroute_rawcomponent_4e_top1
1810,237240320,5.4354,new_svroute_rawcomponent_4e_top1
1820,238551040,5.4803,new_svroute_rawcomponent_4e_top1
1830,239861760,5.4558,new_svroute_rawcomponent_4e_top1
1840,241172480,5.5254,new_svroute_rawcomponent_4e_top1
1850,242483200,5.4352,new_svroute_rawcomponent_4e_top1
1860,243793920,5.4976,new_svroute_rawcomponent_4e_top1
1870,245104640,5.4456,new_svroute_rawcomponent_4e_top1
1880,246415360,5.4002,new_svroute_rawcomponent_4e_top1
1890,247726080,5.4223,new_svroute_rawcomponent_4e_top1
1900,249036800,5.3888,new_svroute_rawcomponent_4e_top1
1910,250347520,5.4148,new_svroute_rawcomponent_4e_top1
1920,251658240,5.3963,new_svroute_rawcomponent_4e_top1
1930,252968960,5.4297,new_svroute_rawcomponent_4e_top1
1940,254279680,5.3941,new_svroute_rawcomponent_4e_top1
1950,255590400,5.4168,new_svroute_rawcomponent_4e_top1
1960,256901120,5.3552,new_svroute_rawcomponent_4e_top1
1970,258211840,5.3565,new_svroute_rawcomponent_4e_top1
1980,259522560,5.2592,new_svroute_rawcomponent_4e_top1
1990,260833280,5.3512,new_svroute_rawcomponent_4e_top1
2000,262144000,5.3582,new_svroute_rawcomponent_4e_top1
2010,263454720,5.274,new_svroute_rawcomponent_4e_top1
2020,264765440,5.2754,new_svroute_rawcomponent_4e_top1
2030,266076160,5.352,new_svroute_rawcomponent_4e_top1
2040,267386880,5.2986,new_svroute_rawcomponent_4e_top1
2050,268697600,5.3096,new_svroute_rawcomponent_4e_top1
2060,270008320,5.2961,new_svroute_rawcomponent_4e_top1
2070,271319040,5.2647,new_svroute_rawcomponent_4e_top1
2080,272629760,5.3149,new_svroute_rawcomponent_4e_top1
2090,273940480,5.2552,new_svroute_rawcomponent_4e_top1
2100,275251200,5.2705,new_svroute_rawcomponent_4e_top1
2110,276561920,5.2825,new_svroute_rawcomponent_4e_top1
2120,277872640,5.2677,new_svroute_rawcomponent_4e_top1
2130,279183360,5.272,new_svroute_rawcomponent_4e_top1
2140,280494080,5.2413,new_svroute_rawcomponent_4e_top1
2150,281804800,5.197,new_svroute_rawcomponent_4e_top1
2160,283115520,5.1968,new_svroute_rawcomponent_4e_top1
2170,284426240,5.2035,new_svroute_rawcomponent_4e_top1
2180,285736960,5.1745,new_svroute_rawcomponent_4e_top1
2190,287047680,5.1584,new_svroute_rawcomponent_4e_top1
2200,288358400,5.175,new_svroute_rawcomponent_4e_top1
2210,289669120,5.2222,new_svroute_rawcomponent_4e_top1
2220,290979840,5.1624,new_svroute_rawcomponent_4e_top1
2230,292290560,5.1796,new_svroute_rawcomponent_4e_top1
2240,293601280,5.1228,new_svroute_rawcomponent_4e_top1
2250,294912000,5.2117,new_svroute_rawcomponent_4e_top1
2260,296222720,5.115,new_svroute_rawcomponent_4e_top1
2270,297533440,5.1236,new_svroute_rawcomponent_4e_top1
2280,298844160,5.1597,new_svroute_rawcomponent_4e_top1
2290,300154880,5.1386,new_svroute_rawcomponent_4e_top1
2300,301465600,5.1792,new_svroute_rawcomponent_4e_top1
2310,302776320,5.1495,new_svroute_rawcomponent_4e_top1
2320,304087040,5.0619,new_svroute_rawcomponent_4e_top1
2330,305397760,5.1037,new_svroute_rawcomponent_4e_top1
2340,306708480,5.1122,new_svroute_rawcomponent_4e_top1
2350,308019200,5.0961,new_svroute_rawcomponent_4e_top1
2360,309329920,5.0571,new_svroute_rawcomponent_4e_top1
2370,310640640,5.0488,new_svroute_rawcomponent_4e_top1
2380,311951360,5.0338,new_svroute_rawcomponent_4e_top1
2390,313262080,5.043,new_svroute_rawcomponent_4e_top1
2400,314572800,5.07,new_svroute_rawcomponent_4e_top1
2410,315883520,5.1112,new_svroute_rawcomponent_4e_top1
2420,317194240,5.0626,new_svroute_rawcomponent_4e_top1
2430,318504960,5.0422,new_svroute_rawcomponent_4e_top1
2440,319815680,5.095,new_svroute_rawcomponent_4e_top1
2450,321126400,4.9882,new_svroute_rawcomponent_4e_top1
2460,322437120,5.0424,new_svroute_rawcomponent_4e_top1
2470,323747840,5.0444,new_svroute_rawcomponent_4e_top1
2480,325058560,4.9896,new_svroute_rawcomponent_4e_top1
2490,326369280,4.9898,new_svroute_rawcomponent_4e_top1
2500,327680000,5.0104,new_svroute_rawcomponent_4e_top1
2510,328990720,4.9888,new_svroute_rawcomponent_4e_top1
2520,330301440,4.9901,new_svroute_rawcomponent_4e_top1
2530,331612160,5.0172,new_svroute_rawcomponent_4e_top1
2540,332922880,4.9998,new_svroute_rawcomponent_4e_top1
2550,334233600,4.9875,new_svroute_rawcomponent_4e_top1
2560,335544320,4.968,new_svroute_rawcomponent_4e_top1
2570,336855040,4.9497,new_svroute_rawcomponent_4e_top1
2580,338165760,5.0355,new_svroute_rawcomponent_4e_top1
2590,339476480,4.9196,new_svroute_rawcomponent_4e_top1
2600,340787200,4.9646,new_svroute_rawcomponent_4e_top1
2610,342097920,4.9759,new_svroute_rawcomponent_4e_top1
2620,343408640,4.9787,new_svroute_rawcomponent_4e_top1
2630,344719360,4.8795,new_svroute_rawcomponent_4e_top1
2640,346030080,4.8612,new_svroute_rawcomponent_4e_top1
2650,347340800,4.974,new_svroute_rawcomponent_4e_top1
2660,348651520,4.9509,new_svroute_rawcomponent_4e_top1
2670,349962240,4.9234,new_svroute_rawcomponent_4e_top1
2680,351272960,4.8808,new_svroute_rawcomponent_4e_top1
2690,352583680,4.9515,new_svroute_rawcomponent_4e_top1
2700,353894400,4.8881,new_svroute_rawcomponent_4e_top1
2710,355205120,4.8522,new_svroute_rawcomponent_4e_top1
2720,356515840,4.9323,new_svroute_rawcomponent_4e_top1
2730,357826560,4.879,new_svroute_rawcomponent_4e_top1
2740,359137280,4.8983,new_svroute_rawcomponent_4e_top1
2750,360448000,4.8602,new_svroute_rawcomponent_4e_top1
2760,361758720,4.8922,new_svroute_rawcomponent_4e_top1
2770,363069440,4.8609,new_svroute_rawcomponent_4e_top1
2780,364380160,4.8609,new_svroute_rawcomponent_4e_top1
2790,365690880,4.8643,new_svroute_rawcomponent_4e_top1
2800,367001600,4.9046,new_svroute_rawcomponent_4e_top1
2810,368312320,4.9327,new_svroute_rawcomponent_4e_top1
2820,369623040,4.8871,new_svroute_rawcomponent_4e_top1
2830,370933760,4.8487,new_svroute_rawcomponent_4e_top1
2840,372244480,4.8517,new_svroute_rawcomponent_4e_top1
2850,373555200,4.8264,new_svroute_rawcomponent_4e_top1
2860,374865920,4.882,new_svroute_rawcomponent_4e_top1
2870,376176640,4.837,new_svroute_rawcomponent_4e_top1
2880,377487360,4.8548,new_svroute_rawcomponent_4e_top1
2890,378798080,4.7513,new_svroute_rawcomponent_4e_top1
2900,380108800,4.8162,new_svroute_rawcomponent_4e_top1
2910,381419520,4.8484,new_svroute_rawcomponent_4e_top1
2920,382730240,4.8106,new_svroute_rawcomponent_4e_top1
2930,384040960,4.798,new_svroute_rawcomponent_4e_top1
2940,385351680,4.8427,new_svroute_rawcomponent_4e_top1
2950,386662400,4.8226,new_svroute_rawcomponent_4e_top1
2960,387973120,4.8537,new_svroute_rawcomponent_4e_top1
2970,389283840,4.7864,new_svroute_rawcomponent_4e_top1
2980,390594560,4.8156,new_svroute_rawcomponent_4e_top1
2990,391905280,4.8364,new_svroute_rawcomponent_4e_top1
3000,393216000,4.792,new_svroute_rawcomponent_4e_top1
3010,394526720,4.854,new_svroute_rawcomponent_4e_top1
3020,395837440,4.814,new_svroute_rawcomponent_4e_top1
3030,397148160,4.7798,new_svroute_rawcomponent_4e_top1
3040,398458880,4.7965,new_svroute_rawcomponent_4e_top1
3050,399769600,4.8008,new_svroute_rawcomponent_4e_top1
3060,401080320,4.7858,new_svroute_rawcomponent_4e_top1
3070,402391040,4.7546,new_svroute_rawcomponent_4e_top1
3080,403701760,4.7964,new_svroute_rawcomponent_4e_top1
3090,405012480,4.8063,new_svroute_rawcomponent_4e_top1
3100,406323200,4.7637,new_svroute_rawcomponent_4e_top1
3110,407633920,4.7578,new_svroute_rawcomponent_4e_top1
3120,408944640,4.8091,new_svroute_rawcomponent_4e_top1
3130,410255360,4.7527,new_svroute_rawcomponent_4e_top1
3140,411566080,4.7604,new_svroute_rawcomponent_4e_top1
3150,412876800,4.756,new_svroute_rawcomponent_4e_top1
3160,414187520,4.7432,new_svroute_rawcomponent_4e_top1
3170,415498240,4.7271,new_svroute_rawcomponent_4e_top1
3180,416808960,4.7253,new_svroute_rawcomponent_4e_top1
3190,418119680,4.6704,new_svroute_rawcomponent_4e_top1
3200,419430400,4.7114,new_svroute_rawcomponent_4e_top1
3210,420741120,4.7381,new_svroute_rawcomponent_4e_top1
3220,422051840,4.7239,new_svroute_rawcomponent_4e_top1
3230,423362560,4.6645,new_svroute_rawcomponent_4e_top1
3240,424673280,4.7032,new_svroute_rawcomponent_4e_top1
3250,425984000,4.6787,new_svroute_rawcomponent_4e_top1
3260,427294720,4.7097,new_svroute_rawcomponent_4e_top1
3270,428605440,4.7305,new_svroute_rawcomponent_4e_top1
3280,429916160,4.7151,new_svroute_rawcomponent_4e_top1
3290,431226880,4.7496,new_svroute_rawcomponent_4e_top1
3300,432537600,4.6573,new_svroute_rawcomponent_4e_top1
3310,433848320,4.705,new_svroute_rawcomponent_4e_top1
3320,435159040,4.6653,new_svroute_rawcomponent_4e_top1
3330,436469760,4.7317,new_svroute_rawcomponent_4e_top1
3340,437780480,4.624,new_svroute_rawcomponent_4e_top1
3350,439091200,4.7371,new_svroute_rawcomponent_4e_top1
3360,440401920,4.6875,new_svroute_rawcomponent_4e_top1
3370,441712640,4.7303,new_svroute_rawcomponent_4e_top1
3380,443023360,4.644,new_svroute_rawcomponent_4e_top1
3390,444334080,4.7031,new_svroute_rawcomponent_4e_top1
3400,445644800,4.6005,new_svroute_rawcomponent_4e_top1
3410,446955520,4.6924,new_svroute_rawcomponent_4e_top1
3420,448266240,4.6244,new_svroute_rawcomponent_4e_top1
3430,449576960,4.6186,new_svroute_rawcomponent_4e_top1
3440,450887680,4.6746,new_svroute_rawcomponent_4e_top1
3450,452198400,4.6284,new_svroute_rawcomponent_4e_top1
3460,453509120,4.657,new_svroute_rawcomponent_4e_top1
3470,454819840,4.6511,new_svroute_rawcomponent_4e_top1
3480,456130560,4.6252,new_svroute_rawcomponent_4e_top1
3490,457441280,4.674,new_svroute_rawcomponent_4e_top1
3500,458752000,4.6802,new_svroute_rawcomponent_4e_top1
3510,460062720,4.65,new_svroute_rawcomponent_4e_top1
3520,461373440,4.6469,new_svroute_rawcomponent_4e_top1
3530,462684160,4.6527,new_svroute_rawcomponent_4e_top1
3540,463994880,4.6341,new_svroute_rawcomponent_4e_top1
3550,465305600,4.6812,new_svroute_rawcomponent_4e_top1
3560,466616320,4.6724,new_svroute_rawcomponent_4e_top1
3570,467927040,4.6803,new_svroute_rawcomponent_4e_top1
3580,469237760,4.5993,new_svroute_rawcomponent_4e_top1
3590,470548480,4.6525,new_svroute_rawcomponent_4e_top1
3600,471859200,4.5773,new_svroute_rawcomponent_4e_top1
3610,473169920,4.6178,new_svroute_rawcomponent_4e_top1
3620,474480640,4.6022,new_svroute_rawcomponent_4e_top1
3630,475791360,4.599,new_svroute_rawcomponent_4e_top1
3640,477102080,4.6264,new_svroute_rawcomponent_4e_top1
3650,478412800,4.5748,new_svroute_rawcomponent_4e_top1
3660,479723520,4.5848,new_svroute_rawcomponent_4e_top1
3670,481034240,4.6579,new_svroute_rawcomponent_4e_top1
3680,482344960,4.6068,new_svroute_rawcomponent_4e_top1
3690,483655680,4.6146,new_svroute_rawcomponent_4e_top1
3700,484966400,4.5858,new_svroute_rawcomponent_4e_top1
3710,486277120,4.5884,new_svroute_rawcomponent_4e_top1
3720,487587840,4.5425,new_svroute_rawcomponent_4e_top1
3730,488898560,4.5488,new_svroute_rawcomponent_4e_top1
3740,490209280,4.5614,new_svroute_rawcomponent_4e_top1
3750,491520000,4.5381,new_svroute_rawcomponent_4e_top1
3760,492830720,4.5575,new_svroute_rawcomponent_4e_top1
3770,494141440,4.5771,new_svroute_rawcomponent_4e_top1
3780,495452160,4.6014,new_svroute_rawcomponent_4e_top1
3790,496762880,4.5743,new_svroute_rawcomponent_4e_top1
3800,498073600,4.6041,new_svroute_rawcomponent_4e_top1
3810,499384320,4.5444,new_svroute_rawcomponent_4e_top1
3820,500695040,4.5338,new_svroute_rawcomponent_4e_top1
3830,502005760,4.5652,new_svroute_rawcomponent_4e_top1
3840,503316480,4.5689,new_svroute_rawcomponent_4e_top1
3850,504627200,4.5768,new_svroute_rawcomponent_4e_top1
3860,505937920,4.6024,new_svroute_rawcomponent_4e_top1
3870,507248640,4.5979,new_svroute_rawcomponent_4e_top1
3880,508559360,4.4736,new_svroute_rawcomponent_4e_top1
3890,509870080,4.5525,new_svroute_rawcomponent_4e_top1
3900,511180800,4.5456,new_svroute_rawcomponent_4e_top1
3910,512491520,4.5267,new_svroute_rawcomponent_4e_top1
3920,513802240,4.5667,new_svroute_rawcomponent_4e_top1
3930,515112960,4.5234,new_svroute_rawcomponent_4e_top1
3940,516423680,4.5242,new_svroute_rawcomponent_4e_top1
3950,517734400,4.4945,new_svroute_rawcomponent_4e_top1
3960,519045120,4.5358,new_svroute_rawcomponent_4e_top1
3970,520355840,4.5625,new_svroute_rawcomponent_4e_top1
3980,521666560,4.541,new_svroute_rawcomponent_4e_top1
3990,522977280,4.5615,new_svroute_rawcomponent_4e_top1
4000,524288000,4.5322,new_svroute_rawcomponent_4e_top1
4010,525598720,4.4929,new_svroute_rawcomponent_4e_top1
4020,526909440,4.5088,new_svroute_rawcomponent_4e_top1
10,1310720,12.1269,new_rawroute_rawcomponent_4e_top1
20,2621440,12.0892,new_rawroute_rawcomponent_4e_top1
30,3932160,11.9949,new_rawroute_rawcomponent_4e_top1
40,5242880,11.8435,new_rawroute_rawcomponent_4e_top1
50,6553600,11.5998,new_rawroute_rawcomponent_4e_top1
60,7864320,11.3031,new_rawroute_rawcomponent_4e_top1
70,9175040,11.0294,new_rawroute_rawcomponent_4e_top1
80,10485760,10.7601,new_rawroute_rawcomponent_4e_top1
90,11796480,10.5986,new_rawroute_rawcomponent_4e_top1
100,13107200,10.5037,new_rawroute_rawcomponent_4e_top1
110,14417920,10.4037,new_rawroute_rawcomponent_4e_top1
120,15728640,10.3146,new_rawroute_rawcomponent_4e_top1
130,17039360,10.2311,new_rawroute_rawcomponent_4e_top1
140,18350080,10.11,new_rawroute_rawcomponent_4e_top1
150,19660800,10.0132,new_rawroute_rawcomponent_4e_top1
160,20971520,9.9071,new_rawroute_rawcomponent_4e_top1
170,22282240,9.8088,new_rawroute_rawcomponent_4e_top1
180,23592960,9.7383,new_rawroute_rawcomponent_4e_top1
190,24903680,9.6,new_rawroute_rawcomponent_4e_top1
200,26214400,9.4916,new_rawroute_rawcomponent_4e_top1
210,27525120,9.3656,new_rawroute_rawcomponent_4e_top1
220,28835840,9.2458,new_rawroute_rawcomponent_4e_top1
230,30146560,9.1132,new_rawroute_rawcomponent_4e_top1
240,31457280,9.0367,new_rawroute_rawcomponent_4e_top1
250,32768000,8.9394,new_rawroute_rawcomponent_4e_top1
260,34078720,8.8189,new_rawroute_rawcomponent_4e_top1
270,35389440,8.691,new_rawroute_rawcomponent_4e_top1
280,36700160,8.5919,new_rawroute_rawcomponent_4e_top1
290,38010880,8.4782,new_rawroute_rawcomponent_4e_top1
300,39321600,8.3988,new_rawroute_rawcomponent_4e_top1
310,40632320,8.2902,new_rawroute_rawcomponent_4e_top1
320,41943040,8.1801,new_rawroute_rawcomponent_4e_top1
330,43253760,8.1484,new_rawroute_rawcomponent_4e_top1
340,44564480,8.0724,new_rawroute_rawcomponent_4e_top1
350,45875200,7.9653,new_rawroute_rawcomponent_4e_top1
360,47185920,7.877,new_rawroute_rawcomponent_4e_top1
370,48496640,7.8711,new_rawroute_rawcomponent_4e_top1
380,49807360,7.8348,new_rawroute_rawcomponent_4e_top1
390,51118080,7.7377,new_rawroute_rawcomponent_4e_top1
400,52428800,7.7425,new_rawroute_rawcomponent_4e_top1
410,53739520,7.7485,new_rawroute_rawcomponent_4e_top1
420,55050240,7.6665,new_rawroute_rawcomponent_4e_top1
430,56360960,7.6506,new_rawroute_rawcomponent_4e_top1
440,57671680,7.6301,new_rawroute_rawcomponent_4e_top1
450,58982400,7.5894,new_rawroute_rawcomponent_4e_top1
460,60293120,7.5645,new_rawroute_rawcomponent_4e_top1
470,61603840,7.5717,new_rawroute_rawcomponent_4e_top1
480,62914560,7.4713,new_rawroute_rawcomponent_4e_top1
490,64225280,7.4617,new_rawroute_rawcomponent_4e_top1
500,65536000,7.4582,new_rawroute_rawcomponent_4e_top1
510,66846720,7.3795,new_rawroute_rawcomponent_4e_top1
520,68157440,7.3994,new_rawroute_rawcomponent_4e_top1
530,69468160,7.338,new_rawroute_rawcomponent_4e_top1
540,70778880,7.3068,new_rawroute_rawcomponent_4e_top1
550,72089600,7.2882,new_rawroute_rawcomponent_4e_top1
560,73400320,7.2386,new_rawroute_rawcomponent_4e_top1
570,74711040,7.2169,new_rawroute_rawcomponent_4e_top1
580,76021760,7.1888,new_rawroute_rawcomponent_4e_top1
590,77332480,7.1638,new_rawroute_rawcomponent_4e_top1
600,78643200,7.1015,new_rawroute_rawcomponent_4e_top1
610,79953920,7.0531,new_rawroute_rawcomponent_4e_top1
620,81264640,7.0522,new_rawroute_rawcomponent_4e_top1
630,82575360,7.0956,new_rawroute_rawcomponent_4e_top1
640,83886080,6.9838,new_rawroute_rawcomponent_4e_top1
650,85196800,6.9877,new_rawroute_rawcomponent_4e_top1
660,86507520,6.9518,new_rawroute_rawcomponent_4e_top1
670,87818240,6.8539,new_rawroute_rawcomponent_4e_top1
680,89128960,6.8753,new_rawroute_rawcomponent_4e_top1
690,90439680,6.8582,new_rawroute_rawcomponent_4e_top1
700,91750400,6.8571,new_rawroute_rawcomponent_4e_top1
710,93061120,6.7715,new_rawroute_rawcomponent_4e_top1
720,94371840,6.7527,new_rawroute_rawcomponent_4e_top1
730,95682560,6.7507,new_rawroute_rawcomponent_4e_top1
740,96993280,6.7538,new_rawroute_rawcomponent_4e_top1
750,98304000,6.6484,new_rawroute_rawcomponent_4e_top1
760,99614720,6.689,new_rawroute_rawcomponent_4e_top1
770,100925440,6.6953,new_rawroute_rawcomponent_4e_top1
780,102236160,6.6855,new_rawroute_rawcomponent_4e_top1
