layer,head,representation,component,singular_value,energy_ratio
21,1,value,5,1247.894775390625,0.02841891881856974
21,1,value,6,1194.894287109375,0.026056170536843084
21,1,value,7,1171.5299072265625,0.02504715355784166
21,1,value,8,1100.4521484375,0.022100084988061333
21,1,weighted_value,1,41.44048309326172,0.22501245690257354
21,1,weighted_value,2,30.20735740661621,0.11955903767496143
21,1,weighted_value,3,25.119892120361328,0.08267847976273542
21,1,weighted_value,4,21.391021728515625,0.059954253563014565
21,1,weighted_value,5,20.034883499145508,0.052593319817640816
21,1,weighted_value,6,18.06287956237793,0.04274948773811334
21,1,weighted_value,7,16.69187355041504,0.03650624084711252
21,1,weighted_value,8,14.765443801879883,0.028566034251928316
21,2,key,1,746.5592041015625,0.148552869302281
21,2,key,2,654.3372802734375,0.11411845031447718
21,2,key,3,410.5356140136719,0.04492149618928617
21,2,key,4,380.70361328125,0.038630162398576216
21,2,key,5,340.078125,0.030825485923979754
21,2,key,6,302.2618408203125,0.02435113353653009
21,2,key,7,281.7021484375,0.021151094947270133
21,2,key,8,273.130126953125,0.019883450367128574
21,2,value,1,1246.0205078125,0.0635515008471661
21,2,value,2,896.59033203125,0.03290512416595206
21,2,value,3,861.1026000976562,0.03035185452640047
21,2,value,4,836.747802734375,0.02865923489595747
21,2,value,5,822.125732421875,0.027666353033005173
21,2,value,6,786.7218627929688,0.025334822703128576
21,2,value,7,750.4525146484375,0.02305270353968661
21,2,value,8,719.35546875,0.021181783755625846
21,2,weighted_value,1,43.643104553222656,0.5643218913379711
21,2,weighted_value,2,29.42497444152832,0.2565238877948921
21,2,weighted_value,3,12.56233024597168,0.046755858665012286
21,2,weighted_value,4,10.65466594696045,0.033633750687968096
21,2,weighted_value,5,6.812753677368164,0.013751212659795899
21,2,weighted_value,6,5.021805286407471,0.007471630113624859
21,2,weighted_value,7,4.752741813659668,0.006692433580343632
21,2,weighted_value,8,4.374013900756836,0.005668340655544197
21,3,key,1,807.8013305664062,0.1724374662148503
21,3,key,2,620.2703247070312,0.1016680543014509
21,3,key,3,471.0373229980469,0.058631788848752205
21,3,key,4,400.25384521484375,0.04233441180712352
21,3,key,5,356.0335998535156,0.033496889089425205
21,3,key,6,293.26025390625,0.02272630950093826
21,3,key,7,286.4568176269531,0.02168407147186597
21,3,key,8,268.1849365234375,0.019006023663885683
21,3,value,1,1557.5303955078125,0.10310818559970879
21,3,value,2,885.1658325195312,0.03330192716728549
21,3,value,3,802.715087890625,0.027386903736513306
21,3,value,4,781.9810791015625,0.025990376632811747
21,3,value,5,747.4348754882812,0.023744706164360925
21,3,value,6,730.7015991210938,0.022693432945665445
21,3,value,7,692.7317504882812,0.02039624734354068
21,3,value,8,685.6364135742188,0.01998056809995379
21,3,weighted_value,1,45.45509338378906,0.5598808148161513
21,3,weighted_value,2,25.616134643554688,0.1778106100446975
21,3,weighted_value,3,22.28087615966797,0.13452252388564967
21,3,weighted_value,4,16.52869987487793,0.07403001972991617
21,3,weighted_value,5,5.3826751708984375,0.00785103334081682
21,3,weighted_value,6,4.8183465003967285,0.0062910992023639065
21,3,weighted_value,7,4.3323469161987305,0.0050860067120890974
21,3,weighted_value,8,3.7520415782928467,0.0038147471925265714
21,4,key,1,972.6751708984375,0.19013352156142393
21,4,key,2,762.4815673828125,0.11683735877321998
21,4,key,3,514.1093139648438,0.053117053510950404
21,4,key,4,428.8962707519531,0.0369681376250603
21,4,key,5,406.8558044433594,0.033266266678788896
21,4,key,6,391.09185791015625,0.03073835211401734
21,4,key,7,361.3318176269531,0.026238284912120033
21,4,key,8,347.5381774902344,0.02427325793213284
21,4,value,1,1272.576904296875,0.09851144922211166
21,4,value,2,850.642333984375,0.04401620735467625
21,4,value,3,803.5057983398438,0.03927323390807753
21,4,value,4,755.9104614257812,0.03475836549074376
21,4,value,5,693.4110717773438,0.029248269624336607
21,4,value,6,634.9118041992188,0.024521409895545392
21,4,value,7,590.7294921875,0.02122735784154933
21,4,value,8,572.3694458007812,0.019928358092181072
21,4,weighted_value,1,24.95090103149414,0.35277837381657956
21,4,weighted_value,2,18.114730834960938,0.18594874748596013
21,4,weighted_value,3,14.480881690979004,0.11882819426249591
21,4,weighted_value,4,9.663738250732422,0.05291999607988815
21,4,weighted_value,5,8.730765342712402,0.043195063666720136
21,4,weighted_value,6,6.795330047607422,0.026166798925519284
21,4,weighted_value,7,6.088869094848633,0.021008873267265485
21,4,weighted_value,8,5.653022766113281,0.018108853519044208
21,5,key,1,919.500244140625,0.17150078662435114
21,5,key,2,781.612548828125,0.12392115864673725
21,5,key,3,558.3109741210938,0.0632287720230992
21,5,key,4,430.46087646484375,0.03758631852264602
21,5,key,5,402.80255126953125,0.03291143690092391
21,5,key,6,385.6279602050781,0.030164730457070542
21,5,key,7,355.0282287597656,0.02556749561274471
21,5,key,8,344.4925231933594,0.0240725456847809
21,5,value,1,1088.1416015625,0.07619502319444264
21,5,value,2,939.13671875,0.056756214174038665
21,5,value,3,767.0677490234375,0.0378637150884588
21,5,value,4,701.0240478515625,0.03162435008901296
21,5,value,5,616.8902587890625,0.024489031031105345
21,5,value,6,588.6058959960938,0.022294872487476112
21,5,value,7,556.9818115234375,0.019963551448579926
21,5,value,8,551.1980590820312,0.01955109724919112
21,5,weighted_value,1,20.95673942565918,0.20564457988203302
21,5,weighted_value,2,17.880699157714844,0.14970587122882886
21,5,weighted_value,3,15.70845890045166,0.11554123376671484
21,5,weighted_value,4,13.221837997436523,0.0818565626648732
21,5,weighted_value,5,11.320913314819336,0.06001126347470509
21,5,weighted_value,6,9.787508010864258,0.04485533469487833
21,5,weighted_value,7,7.975971221923828,0.029787701775635556
21,5,weighted_value,8,7.19218635559082,0.024220979613806853
21,6,key,1,900.6288452148438,0.1676722917296933
21,6,key,2,565.223876953125,0.06604053681065762
21,6,key,3,456.7326354980469,0.04312148270249261
21,6,key,4,375.181884765625,0.02909734189878808
21,6,key,5,346.06982421875,0.024756945479177513
21,6,key,6,341.30670166015625,0.02408015218235778
21,6,key,7,333.6441955566406,0.023011066267013915
21,6,key,8,329.900390625,0.02249755152281503
21,6,value,1,1109.2540283203125,0.0354589193231799
21,6,value,2,1084.619140625,0.033901428236443466
21,6,value,3,951.4935302734375,0.026090064073662
21,6,value,4,913.9708251953125,0.024072884501479586
21,6,value,5,906.3099365234375,0.02367101874889173
21,6,value,6,887.0653076171875,0.022676428543869646
21,6,value,7,867.3413696289062,0.021679216841252118
21,6,value,8,841.6755981445312,0.020415167099645828
21,6,weighted_value,1,47.69131088256836,0.3356021240201464
21,6,weighted_value,2,43.19898223876953,0.2753551546656733
21,6,weighted_value,3,25.7183895111084,0.09759638238227225
21,6,weighted_value,4,23.5639591217041,0.08192995233180812
21,6,weighted_value,5,20.057933807373047,0.0593633728666848
21,6,weighted_value,6,16.203214645385742,0.038739012975632627
21,6,weighted_value,7,14.61837100982666,0.03153146438728276
21,6,weighted_value,8,9.810200691223145,0.014200445352312957
21,7,key,1,888.3449096679688,0.1632518184861579
21,7,key,2,553.419921875,0.06335842442344267
21,7,key,3,452.675537109375,0.0423905296122745
21,7,key,4,393.7244567871094,0.032068568673852535
21,7,key,5,361.87176513671875,0.027089699594199015
21,7,key,6,349.7447509765625,0.025304467461137174
21,7,key,7,342.5304870605469,0.024271312144586218
21,7,key,8,336.8637390136719,0.023474876760508773
21,7,value,1,1273.6265869140625,0.04466335130269193
21,7,value,2,1070.5521240234375,0.03155605536318518
21,7,value,3,948.4552612304688,0.024768560919646198
21,7,value,4,940.7640380859375,0.02436848274551554
21,7,value,5,911.4153442382812,0.02287176848080793
21,7,value,6,883.6160278320312,0.021497811186061068
21,7,value,7,867.4559326171875,0.02071867211449995
21,7,value,8,847.0001831054688,0.019753046351067092
21,7,weighted_value,1,64.50809478759766,0.29768153825458926
21,7,weighted_value,2,47.90852355957031,0.1641908852464872
21,7,weighted_value,3,47.231910705566406,0.15958589363046063
21,7,weighted_value,4,42.533939361572266,0.1294180004454669
21,7,weighted_value,5,24.328338623046875,0.042339758301291316
21,7,weighted_value,6,19.914091110229492,0.028369027604887475
21,7,weighted_value,7,16.884456634521484,0.020393776165811436
21,7,weighted_value,8,16.49729347229004,0.019469234260671462
21,8,key,1,878.0487060546875,0.11624497753289474
21,8,key,2,765.4916381835938,0.08835230527785902
21,8,key,3,701.7789306640625,0.07425704009501934
21,8,key,4,640.1411743164062,0.06178577632288546
21,8,key,5,628.9830932617188,0.059650615245819216
21,8,key,6,567.7352905273438,0.048599160260463486
21,8,key,7,550.5286254882812,0.0456979580532066
21,8,key,8,518.7366333007812,0.04057241149306128
21,8,value,1,1543.2139892578125,0.062444521654594506
21,8,value,2,1402.3355712890625,0.05156392176430159
21,8,value,3,932.6302490234375,0.022806625679558875
21,8,value,4,888.0557861328125,0.020678666856397823
21,8,value,5,877.9640502929688,0.020211358560003154
21,8,value,6,841.6229858398438,0.018572792910032047
21,8,value,7,820.3974609375,0.017647803327953314
21,8,value,8,801.4468383789062,0.016841915343748577
21,8,weighted_value,1,34.56718826293945,0.37174744770454693
21,8,weighted_value,2,21.80188751220703,0.14787953446287666
21,8,weighted_value,3,16.783206939697266,0.0876334247965762
21,8,weighted_value,4,14.082925796508789,0.06170291299411817
21,8,weighted_value,5,13.346089363098145,0.055415077197106415
21,8,weighted_value,6,11.64910888671875,0.04221874264674083
21,8,weighted_value,7,10.962715148925781,0.037390058532607975
21,8,weighted_value,8,9.029571533203125,0.025366127517337193
21,9,key,1,872.6083374023438,0.11494383356448278
21,9,key,2,771.801025390625,0.08992028269519252
21,9,key,3,692.4788818359375,0.07238690832148216
21,9,key,4,638.4768676757812,0.061537138213331614
21,9,key,5,629.3386840820312,0.05978824651979006
21,9,key,6,575.2271728515625,0.04994887921136396
21,9,key,7,544.488525390625,0.04475323406072781
21,9,key,8,513.9446411132812,0.03987306725067956
21,9,value,1,1512.6688232421875,0.06138773616212413
21,9,value,2,1415.51025390625,0.0537551335749495
21,9,value,3,970.4243774414062,0.02526488357067855
21,9,value,4,902.49462890625,0.021851595760902072
21,9,value,5,868.2559204101562,0.02022504108834466
21,9,value,6,820.5941162109375,0.018065529834087324
21,9,value,7,819.7147216796875,0.018026830517888164
21,9,value,8,808.3861083984375,0.017532005150923676
21,9,weighted_value,1,54.291481018066406,0.544399931533474
21,9,weighted_value,2,29.251192092895508,0.15803083097205725
21,9,weighted_value,3,19.564165115356445,0.07069314825028138
21,9,weighted_value,4,14.838557243347168,0.04066661618996598
21,9,weighted_value,5,14.381936073303223,0.03820228955939168
21,9,weighted_value,6,11.148575782775879,0.02295585456689382
21,9,weighted_value,7,8.03539752960205,0.011925302887622927
21,9,weighted_value,8,7.4733357429504395,0.010315342945322176
21,10,key,1,903.992919921875,0.16349313750022682
21,10,key,2,722.5076293945312,0.10443698962402934
21,10,key,3,606.3690185546875,0.07356029754413641
21,10,key,4,513.6832275390625,0.05279104285485035
21,10,key,5,485.30645751953125,0.047119601646119884
21,10,key,6,423.8155212402344,0.03593545808441722
21,10,key,7,396.6455078125,0.03147563860112202
21,10,key,8,356.8070373535156,0.025470430936372288
21,10,value,1,1233.3597412109375,0.05067653670501394
21,10,value,2,1157.65185546875,0.044646080178323416
21,10,value,3,1001.3515625,0.03340415960923661
21,10,value,4,965.6639404296875,0.031065576630375822
21,10,value,5,933.141845703125,0.029008329584467057
21,10,value,6,829.5560302734375,0.02292550124191516
21,10,value,7,812.935302734375,0.02201604772383208
21,10,value,8,782.5264282226562,0.020399776918046512
21,10,weighted_value,1,41.33564376831055,0.5010879613844184
21,10,weighted_value,2,27.051233291625977,0.21460443704919632
21,10,weighted_value,3,15.871580123901367,0.07387625796852168
21,10,weighted_value,4,12.61548900604248,0.046673754367141385
21,10,weighted_value,5,9.344308853149414,0.02560701326562767
21,10,weighted_value,6,9.18803596496582,0.024757679151278498
21,10,weighted_value,7,8.57869815826416,0.021582777435003864
21,10,weighted_value,8,7.587762355804443,0.016884647508872724
21,11,key,1,842.6361694335938,0.14161149445319124
21,11,key,2,783.4181518554688,0.12240680775115172
21,11,key,3,609.7056884765625,0.0741410625973451
21,11,key,4,538.9722290039062,0.05793634437493869
21,11,key,5,476.9510192871094,0.04536969656457076
21,11,key,6,409.1302795410156,0.033384244885675825
21,11,key,7,389.7701721191406,0.030299503631560684
21,11,key,8,353.9156494140625,0.024981461674263794
21,11,value,1,1210.215087890625,0.048807634137235476
21,11,value,2,1105.3875732421875,0.04071850144198949
21,11,value,3,998.4161376953125,0.03321894338821883
21,11,value,4,940.4734497070312,0.02947512867072158
21,11,value,5,906.8353881835938,0.02740435278480165
21,11,value,6,843.9959716796875,0.023737959143443038
21,11,value,7,798.312255859375,0.021237736291158552
21,11,value,8,792.8490600585938,0.020948052891849905
21,11,weighted_value,1,32.693851470947266,0.4057452528038611
21,11,weighted_value,2,18.18458366394043,0.12552435585449975
21,11,weighted_value,3,14.785490036010742,0.08298368620021089
21,11,weighted_value,4,10.026565551757812,0.03816152062402906
21,11,weighted_value,5,9.333045959472656,0.03306496639680575
21,11,weighted_value,6,7.807784557342529,0.023140722754103733
21,11,weighted_value,7,7.552100658416748,0.021649945948158975
21,11,weighted_value,8,7.380346298217773,0.02067639198636999
21,12,key,1,824.1910400390625,0.1400041159827309
21,12,key,2,609.4456176757812,0.07655171821226264
21,12,key,3,585.7449951171875,0.07071347808757414
21,12,key,4,518.2842407226562,0.05536318070655528
21,12,key,5,439.9701232910156,0.03989618768361725
21,12,key,6,412.5966796875,0.03508621201420659
21,12,key,7,389.3447570800781,0.031243068974696704
21,12,key,8,381.8196716308594,0.03004703518169499
21,12,value,1,1123.3297119140625,0.052431081599955166
21,12,value,2,961.49853515625,0.03841241202271732
21,12,value,3,902.4940795898438,0.03384254756014135
21,12,value,4,842.81103515625,0.02951445385813167
21,12,value,5,813.7326049804688,0.02751298810540366
21,12,value,6,763.5692138671875,0.02422541047622041
21,12,value,7,749.1436157226562,0.02331870832775582
21,12,value,8,724.5921020507812,0.02181531642494645
21,12,weighted_value,1,41.41754150390625,0.36081187172119067
21,12,weighted_value,2,21.191539764404297,0.09445766666421558
21,12,weighted_value,3,20.716209411621094,0.0902677819840424
21,12,weighted_value,4,19.021499633789062,0.07610298523685936
21,12,weighted_value,5,16.54339027404785,0.05756535893324013
21,12,weighted_value,6,14.061933517456055,0.04159127815701459
21,12,weighted_value,7,12.140068054199219,0.030999481436623552
21,12,weighted_value,8,10.720281600952148,0.0241726672358186
21,13,key,1,850.2781372070312,0.14859638683745527
21,13,key,2,635.3765258789062,0.08297524742337435
21,13,key,3,595.3078002929688,0.07283990504882913
21,13,key,4,502.04571533203125,0.051805128428828444
21,13,key,5,440.92486572265625,0.03995907325666167
21,13,key,6,430.804443359375,0.0381457864138106
21,13,key,7,380.52655029296875,0.029761591590211977
21,13,key,8,367.9346923828125,0.027824521410517188
21,13,value,1,1218.37548828125,0.06078186222518257
21,13,value,2,1018.44580078125,0.042470516168353394
21,13,value,3,925.6339721679688,0.035082478404923706
21,13,value,4,860.1580200195312,0.03029480640696791
21,13,value,5,842.4149780273438,0.02905787528336939
21,13,value,6,790.40673828125,0.025580731749617888
21,13,value,7,761.6277465820312,0.02375183732423093
21,13,value,8,741.6533813476562,0.022522347644339104
21,13,weighted_value,1,21.64411735534668,0.1352079683429056
21,13,weighted_value,2,20.672740936279297,0.12334417698058055
21,13,weighted_value,3,18.18922233581543,0.09548843820975704
21,13,weighted_value,4,16.269956588745117,0.07640034422621919
21,13,weighted_value,5,15.634203910827637,0.07054627240087445
21,13,weighted_value,6,13.404328346252441,0.05185762730165303
21,13,weighted_value,7,12.165108680725098,0.042712452946409074
21,13,weighted_value,8,11.276933670043945,0.03670325482099914
21,14,key,1,898.1832275390625,0.14589130562431343
